,"Belfast Centre",,,,,,,,,,,,,,,,,,,,,,"Belfast Newtownards Road",,,,,,,,,,,,"Belfast Ormeau Road",,,,,,,,,,,,"Belfast Stockman's Lane",,,,,,,,,,,,,,"Belfast Westlink Roden Street",,,,,,,,,,,
Date,Ozone,Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status
27/06/2023,35,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",1,"V µg/m³",0.075,"V mg/m³",13,"V µg/m³ (FIDAS)",6,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",10,"V µg/m³",12,"V µg/m³",27,"V µg/m³","No data","No data","No data","No data","No data","No data",6,"V µg/m³",12,"V µg/m³",20,"V µg/m³","No data","No data","No data","No data","No data","No data",56,"V µg/m³",36,"V µg/m³",121,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",4,"V µg/m³",13,"V µg/m³",19,"V µg/m³","No data","No data","No data","No data","No data","No data"
28/06/2023,45,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.054,"V mg/m³",8,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",16,"V µg/m³",23,"V µg/m³",47,"V µg/m³","No data","No data","No data","No data","No data","No data",7,"V µg/m³",16,"V µg/m³",26,"V µg/m³","No data","No data","No data","No data","No data","No data",57,"V µg/m³",43,"V µg/m³",131,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",23,"V µg/m³",30,"V µg/m³",66,"V µg/m³","No data","No data","No data","No data","No data","No data"
29/06/2023,46,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",1,"V µg/m³",0.05,"V mg/m³",12,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",12,"V µg/m³",16,"V µg/m³",34,"V µg/m³","No data","No data","No data","No data","No data","No data",7,"V µg/m³",13,"V µg/m³",24,"V µg/m³","No data","No data","No data","No data","No data","No data",46,"V µg/m³",40,"V µg/m³",110,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",5,"V µg/m³",13,"V µg/m³",20,"V µg/m³","No data","No data","No data","No data","No data","No data"
30/06/2023,36,"V µg/m³","No data","V µg/m³","No data","V µg/m³","No data","V µg/m³",0,"V µg/m³",0.061,"V mg/m³",8,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",11,"V µg/m³",14,"V µg/m³",31,"V µg/m³","No data","No data","No data","No data","No data","No data",6,"V µg/m³",11,"V µg/m³",20,"V µg/m³","No data","No data","No data","No data","No data","No data",45,"V µg/m³",31,"V µg/m³",100,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",4,"V µg/m³",11,"V µg/m³",17,"V µg/m³","No data","No data","No data","No data","No data","No data"
01/07/2023,59,"V µg/m³",1,"V µg/m³",6,"V µg/m³",6,"V µg/m³",0,"V µg/m³",0.07,"V mg/m³",13,"V µg/m³ (FIDAS)",7,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",8,"V µg/m³",13,"V µg/m³",24,"V µg/m³","No data","No data","No data","No data","No data","No data",3,"V µg/m³",8,"V µg/m³",13,"V µg/m³","No data","No data","No data","No data","No data","No data",17,"V µg/m³",21,"V µg/m³",48,"V µg/m³",13,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",5,"V µg/m³",9,"V µg/m³",16,"V µg/m³","No data","No data","No data","No data","No data","No data"
02/07/2023,59,"V µg/m³",1,"V µg/m³",7,"V µg/m³",8,"V µg/m³",0,"V µg/m³",0.04,"V mg/m³",8,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",6,"V µg/m³",7,"V µg/m³",17,"V µg/m³","No data","No data","No data","No data","No data","No data",2,"V µg/m³",8,"V µg/m³",12,"V µg/m³","No data","No data","No data","No data","No data","No data",17,"V µg/m³",20,"V µg/m³",46,"V µg/m³",7,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",3,"V µg/m³",7,"V µg/m³",12,"V µg/m³","No data","No data","No data","No data","No data","No data"
03/07/2023,49,"V µg/m³",2,"V µg/m³",10,"V µg/m³",12,"V µg/m³",0,"V µg/m³",0.074,"V mg/m³",9,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",8,"V µg/m³",13,"V µg/m³",25,"V µg/m³","No data","No data","No data","No data","No data","No data",4,"V µg/m³",9,"V µg/m³",15,"V µg/m³","No data","No data","No data","No data","No data","No data",35,"V µg/m³",28,"V µg/m³",83,"V µg/m³",11,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",5,"V µg/m³",10,"V µg/m³",17,"V µg/m³","No data","No data","No data","No data","No data","No data"
04/07/2023,41,"V µg/m³",3,"V µg/m³",15,"V µg/m³",20,"V µg/m³",0,"V µg/m³",0.062,"V mg/m³",10,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",11,"V µg/m³",17,"V µg/m³",34,"V µg/m³","No data","No data","No data","No data","No data","No data",4,"V µg/m³",11,"V µg/m³",17,"V µg/m³","No data","No data","No data","No data","No data","No data",45,"V µg/m³",37,"V µg/m³",106,"V µg/m³",10,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",14,"V µg/m³",21,"V µg/m³",43,"V µg/m³","No data","No data","No data","No data","No data","No data"
05/07/2023,51,"V µg/m³",2,"V µg/m³",11,"V µg/m³",14,"V µg/m³",0,"V µg/m³",0.061,"V mg/m³",6,"V µg/m³ (FIDAS)",3,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",10,"V µg/m³",15,"V µg/m³",30,"V µg/m³","No data","No data","No data","No data","No data","No data",6,"V µg/m³",12,"V µg/m³",20,"V µg/m³","No data","No data","No data","No data","No data","No data",46,"V µg/m³",37,"V µg/m³",107,"V µg/m³",10,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",4,"V µg/m³",12,"V µg/m³",19,"V µg/m³","No data","No data","No data","No data","No data","No data"
06/07/2023,49,"V µg/m³",4,"V µg/m³",12,"V µg/m³",19,"V µg/m³",0,"V µg/m³",0.07,"V mg/m³",14,"V µg/m³ (FIDAS)",6,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",6,"V µg/m³",10,"V µg/m³",18,"V µg/m³","No data","No data","No data","No data","No data","No data",6,"V µg/m³",9,"V µg/m³",18,"V µg/m³","No data","No data","No data","No data","No data","No data",33,"V µg/m³",29,"V µg/m³",80,"V µg/m³",13,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",3,"V µg/m³",8,"V µg/m³",12,"V µg/m³","No data","No data","No data","No data","No data","No data"
07/07/2023,44,"V µg/m³",4,"V µg/m³",11,"V µg/m³",18,"V µg/m³",0,"V µg/m³",0.062,"V mg/m³",16,"V µg/m³ (FIDAS)",8,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",6,"V µg/m³",10,"V µg/m³",20,"V µg/m³","No data","No data","No data","No data","No data","No data",5,"V µg/m³",12,"V µg/m³",20,"V µg/m³","No data","No data","No data","No data","No data","No data",27,"V µg/m³",23,"V µg/m³",65,"V µg/m³",18,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",7,"V µg/m³",13,"V µg/m³",24,"V µg/m³","No data","No data","No data","No data","No data","No data"
08/07/2023,68,"V µg/m³",1,"V µg/m³",10,"V µg/m³",12,"V µg/m³",0,"V µg/m³",0.061,"V mg/m³",17,"V µg/m³ (FIDAS)",8,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",4,"V µg/m³",9,"V µg/m³",16,"V µg/m³","No data","No data","No data","No data","No data","No data",2,"V µg/m³",8,"V µg/m³",12,"V µg/m³","No data","No data","No data","No data","No data","No data",13,"V µg/m³",20,"V µg/m³",40,"V µg/m³",19,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",5,"V µg/m³",14,"V µg/m³",22,"V µg/m³","No data","No data","No data","No data","No data","No data"
09/07/2023,56,"V µg/m³",1,"V µg/m³",8,"V µg/m³",11,"V µg/m³",0,"V µg/m³",0.051,"V mg/m³",12,"V µg/m³ (FIDAS)",6,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",5,"V µg/m³",9,"V µg/m³",16,"V µg/m³","No data","No data","No data","No data","No data","No data",2,"V µg/m³",10,"V µg/m³",13,"V µg/m³","No data","No data","No data","No data","No data","No data",14,"V µg/m³",18,"V µg/m³",39,"V µg/m³",16,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",4,"V µg/m³",11,"V µg/m³",16,"V µg/m³","No data","No data","No data","No data","No data","No data"
10/07/2023,41,"V µg/m³",5,"V µg/m³",14,"V µg/m³",20,"V µg/m³",0,"V µg/m³",0.062,"V mg/m³",8,"V µg/m³ (FIDAS)",6,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",9,"V µg/m³",14,"V µg/m³",28,"V µg/m³","No data","No data","No data","No data","No data","No data",4,"V µg/m³",11,"V µg/m³",17,"V µg/m³","No data","No data","No data","No data","No data","No data",35,"V µg/m³",34,"V µg/m³",88,"V µg/m³",11,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",20,"V µg/m³",27,"V µg/m³",58,"V µg/m³","No data","No data","No data","No data","No data","No data"
11/07/2023,49,"V µg/m³",2,"V µg/m³",10,"V µg/m³",13,"V µg/m³",0,"V µg/m³",0.07,"V mg/m³",7,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",12,"V µg/m³",19,"V µg/m³",37,"V µg/m³","No data","No data","No data","No data","No data","No data",3,"V µg/m³",11,"V µg/m³",16,"V µg/m³","No data","No data","No data","No data","No data","No data",37,"V µg/m³",36,"V µg/m³",92,"V µg/m³",11,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",13,"V µg/m³",20,"V µg/m³",40,"V µg/m³","No data","No data","No data","No data","No data","No data"
12/07/2023,53,"V µg/m³",1,"V µg/m³",7,"V µg/m³",8,"V µg/m³",0,"V µg/m³",0.1,"V mg/m³",8,"V µg/m³ (FIDAS)",6,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",6,"V µg/m³",12,"V µg/m³",21,"V µg/m³","No data","No data","No data","No data","No data","No data",2,"V µg/m³",7,"V µg/m³",10,"V µg/m³","No data","No data","No data","No data","No data","No data",17,"V µg/m³",20,"V µg/m³",47,"V µg/m³",9,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",6,"V µg/m³",13,"V µg/m³",22,"V µg/m³","No data","No data","No data","No data","No data","No data"
13/07/2023,53,"V µg/m³",2,"V µg/m³",9,"V µg/m³",11,"V µg/m³",0,"V µg/m³",0.06,"V mg/m³",8,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",6,"V µg/m³",10,"V µg/m³",20,"V µg/m³","No data","No data","No data","No data","No data","No data",3,"V µg/m³",8,"V µg/m³",12,"V µg/m³","No data","No data","No data","No data","No data","No data",24,"V µg/m³",24,"V µg/m³",60,"V µg/m³",10,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",2,"V µg/m³",8,"V µg/m³",11,"V µg/m³","No data","No data","No data","No data","No data","No data"
14/07/2023,43,"V µg/m³",4,"V µg/m³",11,"V µg/m³",17,"V µg/m³",0,"V µg/m³",0.069,"V mg/m³",6,"V µg/m³ (FIDAS)",3,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",8,"V µg/m³",12,"V µg/m³",25,"V µg/m³","No data","No data","No data","No data","No data","No data",2,"V µg/m³",8,"V µg/m³",11,"V µg/m³","No data","No data","No data","No data","No data","No data",23,"V µg/m³",23,"V µg/m³",58,"V µg/m³",9,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",20,"V µg/m³",26,"V µg/m³",57,"V µg/m³","No data","No data","No data","No data","No data","No data"
15/07/2023,56,"V µg/m³",1,"V µg/m³",6,"V µg/m³",7,"V µg/m³",0,"V µg/m³",0.055,"V mg/m³",4,"V µg/m³ (FIDAS)",2,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",7,"V µg/m³",11,"V µg/m³",21,"V µg/m³","No data","No data","No data","No data","No data","No data",2,"V µg/m³",7,"V µg/m³",11,"V µg/m³","No data","No data","No data","No data","No data","No data",17,"V µg/m³",19,"V µg/m³",45,"V µg/m³",6,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",4,"V µg/m³",10,"V µg/m³",16,"V µg/m³","No data","No data","No data","No data","No data","No data"
16/07/2023,60,"V µg/m³",1,"V µg/m³",5,"V µg/m³",6,"V µg/m³",0,"V µg/m³",0.052,"V mg/m³",5,"V µg/m³ (FIDAS)",3,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",6,"V µg/m³",12,"V µg/m³",21,"V µg/m³","No data","No data","No data","No data","No data","No data",3,"V µg/m³",9,"V µg/m³",14,"V µg/m³","No data","No data","No data","No data","No data","No data",18,"V µg/m³",21,"V µg/m³",48,"V µg/m³",9,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",3,"V µg/m³",9,"V µg/m³",13,"V µg/m³","No data","No data","No data","No data","No data","No data"
17/07/2023,43,"V µg/m³",2,"V µg/m³",10,"V µg/m³",13,"V µg/m³",0,"V µg/m³",0.07,"V mg/m³",7,"V µg/m³ (FIDAS)",3,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",10,"V µg/m³",14,"V µg/m³",30,"V µg/m³","No data","No data","No data","No data","No data","No data",4,"V µg/m³",9,"V µg/m³",15,"V µg/m³","No data","No data","No data","No data","No data","No data",41,"V µg/m³",34,"V µg/m³",97,"V µg/m³",12,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",17,"V µg/m³",24,"V µg/m³",50,"V µg/m³","No data","No data","No data","No data","No data","No data"
18/07/2023,35,"V µg/m³",5,"V µg/m³",19,"V µg/m³",27,"V µg/m³",1,"V µg/m³",0.054,"V mg/m³",7,"V µg/m³ (FIDAS)",3,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",13,"V µg/m³",19,"V µg/m³",38,"V µg/m³","No data","No data","No data","No data","No data","No data",6,"V µg/m³",20,"V µg/m³",29,"V µg/m³","No data","No data","No data","No data","No data","No data",53,"V µg/m³",46,"V µg/m³",128,"V µg/m³",11,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",48,"V µg/m³",45,"V µg/m³",118,"V µg/m³","No data","No data","No data","No data","No data","No data"
19/07/2023,45,"V µg/m³",2,"V µg/m³",9,"V µg/m³",11,"V µg/m³",1,"V µg/m³",0.061,"V mg/m³",7,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",14,"V µg/m³",21,"V µg/m³",42,"V µg/m³","No data","No data","No data","No data","No data","No data",3,"V µg/m³",12,"V µg/m³",15,"V µg/m³","No data","No data","No data","No data","No data","No data",47,"V µg/m³",39,"V µg/m³",111,"V µg/m³",12,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",31,"V µg/m³",33,"V µg/m³",81,"V µg/m³","No data","No data","No data","No data","No data","No data"
20/07/2023,47,"V µg/m³",1,"V µg/m³",8,"V µg/m³",10,"V µg/m³",0,"V µg/m³",0.067,"V mg/m³",11,"V µg/m³ (FIDAS)",8,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",14,"V µg/m³",22,"V µg/m³",44,"V µg/m³","No data","No data","No data","No data","No data","No data",4,"V µg/m³",13,"V µg/m³",18,"V µg/m³","No data","No data","No data","No data","No data","No data",46,"V µg/m³",38,"V µg/m³",108,"V µg/m³",16,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",23,"V µg/m³",28,"V µg/m³",63,"V µg/m³","No data","No data","No data","No data","No data","No data"
21/07/2023,44,"V µg/m³",2,"V µg/m³",10,"V µg/m³",13,"V µg/m³",0,"V µg/m³",0.069,"V mg/m³",6,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",13,"V µg/m³",19,"V µg/m³",39,"V µg/m³","No data","No data","No data","No data","No data","No data",7,"V µg/m³",13,"V µg/m³",25,"V µg/m³","No data","No data","No data","No data","No data","No data",50,"V µg/m³",38,"V µg/m³",115,"V µg/m³",11,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",8,"V µg/m³",16,"V µg/m³",28,"V µg/m³","No data","No data","No data","No data","No data","No data"
22/07/2023,24,"V µg/m³",6,"V µg/m³",14,"V µg/m³",23,"V µg/m³",0,"V µg/m³",0.066,"V mg/m³",5,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",12,"V µg/m³",14,"V µg/m³",33,"V µg/m³","No data","No data","No data","No data","No data","No data",5,"V µg/m³",10,"V µg/m³",19,"V µg/m³","No data","No data","No data","No data","No data","No data",40,"V µg/m³",31,"V µg/m³",93,"V µg/m³",9,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",22,"V µg/m³",27,"V µg/m³",60,"V µg/m³","No data","No data","No data","No data","No data","No data"
23/07/2023,45,"V µg/m³",1,"V µg/m³",11,"V µg/m³",13,"V µg/m³",0,"V µg/m³",0.062,"V mg/m³",7,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",6,"V µg/m³",11,"V µg/m³",21,"V µg/m³","No data","No data","No data","No data","No data","No data",4,"V µg/m³",20,"V µg/m³",27,"V µg/m³","No data","No data","No data","No data","No data","No data",12,"V µg/m³",18,"V µg/m³",37,"V µg/m³",7,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",15,"V µg/m³",22,"V µg/m³",46,"V µg/m³","No data","No data","No data","No data","No data","No data"
24/07/2023,47,"V µg/m³",2,"V µg/m³",10,"V µg/m³",14,"V µg/m³",0,"V µg/m³",0.068,"V mg/m³",7,"V µg/m³ (FIDAS)",3,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",13,"V µg/m³",18,"V µg/m³",37,"V µg/m³","No data","No data","No data","No data","No data","No data",3,"V µg/m³",13,"V µg/m³",18,"V µg/m³","No data","No data","No data","No data","No data","No data",38,"V µg/m³",34,"V µg/m³",92,"V µg/m³",9,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",29,"V µg/m³",29,"V µg/m³",74,"V µg/m³","No data","No data","No data","No data","No data","No data"
25/07/2023,46,"V µg/m³",2,"V µg/m³",10,"V µg/m³",13,"V µg/m³",0,"V µg/m³",0.075,"V mg/m³",8,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",14,"V µg/m³",19,"V µg/m³",41,"V µg/m³","No data","No data","No data","No data","No data","No data",5,"V µg/m³",15,"V µg/m³",23,"V µg/m³","No data","No data","No data","No data","No data","No data",47,"V µg/m³",38,"V µg/m³",109,"V µg/m³",11,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",11,"V µg/m³",19,"V µg/m³",36,"V µg/m³","No data","No data","No data","No data","No data","No data"
26/07/2023,31,"V µg/m³",7,"V µg/m³",13,"V µg/m³",24,"V µg/m³",0,"V µg/m³",0.087,"V mg/m³",9,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",12,"V µg/m³",15,"V µg/m³",32,"V µg/m³","No data","No data","No data","No data","No data","No data",9,"V µg/m³",15,"V µg/m³",29,"V µg/m³","No data","No data","No data","No data","No data","No data",63,"V µg/m³",39,"V µg/m³",136,"V µg/m³",12,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",12,"V µg/m³",20,"V µg/m³",37,"V µg/m³","No data","No data","No data","No data","No data","No data"
27/07/2023,23,"V µg/m³",6,"V µg/m³",10,"V µg/m³",19,"V µg/m³",1,"V µg/m³",0.093,"V mg/m³",6,"V µg/m³ (FIDAS)",2,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",13,"V µg/m³",13,"V µg/m³",34,"V µg/m³","No data","No data","No data","No data","No data","No data",8,"V µg/m³",11,"V µg/m³",23,"V µg/m³","No data","No data","No data","No data","No data","No data",50,"V µg/m³",34,"V µg/m³",111,"V µg/m³",11,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",20,"V µg/m³",20,"V µg/m³",51,"V µg/m³","No data","No data","No data","No data","No data","No data"
28/07/2023,49,"V µg/m³",2,"V µg/m³",11,"V µg/m³",15,"V µg/m³",0,"V µg/m³",0.063,"V mg/m³",10,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",8,"V µg/m³",11,"V µg/m³",24,"V µg/m³","No data","No data","No data","No data","No data","No data",7,"V µg/m³",11,"V µg/m³",21,"V µg/m³","No data","No data","No data","No data","No data","No data",38,"V µg/m³",32,"V µg/m³",90,"V µg/m³",13,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",3,"V µg/m³",10,"V µg/m³",15,"V µg/m³","No data","No data","No data","No data","No data","No data"
29/07/2023,50,"V µg/m³",1,"V µg/m³",8,"V µg/m³",10,"V µg/m³",0,"V µg/m³",0.056,"V mg/m³",10,"V µg/m³ (FIDAS)",5,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",8,"V µg/m³",11,"V µg/m³",23,"V µg/m³","No data","No data","No data","No data","No data","No data",3,"V µg/m³",7,"V µg/m³",12,"V µg/m³","No data","No data","No data","No data","No data","No data",23,"V µg/m³",21,"V µg/m³",56,"V µg/m³",12,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",2,"V µg/m³",7,"V µg/m³",10,"V µg/m³","No data","No data","No data","No data","No data","No data"
30/07/2023,45,"V µg/m³",3,"V µg/m³",10,"V µg/m³",14,"V µg/m³",0,"V µg/m³",0.07,"V mg/m³",5,"V µg/m³ (FIDAS)",3,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",7,"V µg/m³",11,"V µg/m³",22,"V µg/m³","No data","No data","No data","No data","No data","No data",4,"V µg/m³",10,"V µg/m³",15,"V µg/m³","No data","No data","No data","No data","No data","No data",20,"V µg/m³",21,"V µg/m³",52,"V µg/m³",8,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",6,"V µg/m³",15,"V µg/m³",25,"V µg/m³","No data","No data","No data","No data","No data","No data"
31/07/2023,52,"V µg/m³",2,"V µg/m³",10,"V µg/m³",12,"V µg/m³",0,"V µg/m³",0.058,"V mg/m³",5,"V µg/m³ (FIDAS)",3,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",7,"V µg/m³",13,"V µg/m³",24,"V µg/m³","No data","No data","No data","No data","No data","No data",4,"V µg/m³",10,"V µg/m³",16,"V µg/m³","No data","No data","No data","No data","No data","No data",34,"V µg/m³",30,"V µg/m³",82,"V µg/m³",9,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",2,"V µg/m³",11,"V µg/m³",15,"V µg/m³","No data","No data","No data","No data","No data","No data"
01/08/2023,47,"V µg/m³",3,"V µg/m³",13,"V µg/m³",18,"V µg/m³",0,"V µg/m³",0.066,"V mg/m³",8,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",11,"V µg/m³",17,"V µg/m³",34,"V µg/m³","No data","No data","No data","No data","No data","No data",5,"V µg/m³",14,"V µg/m³",22,"V µg/m³","No data","No data","No data","No data","No data","No data",46,"V µg/m³",37,"V µg/m³",108,"V µg/m³",12,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",13,"V µg/m³",21,"V µg/m³",41,"V µg/m³","No data","No data","No data","No data","No data","No data"
02/08/2023,47,"V µg/m³",2,"V µg/m³",12,"V µg/m³",16,"V µg/m³",0,"V µg/m³",0.053,"V mg/m³",9,"V µg/m³ (FIDAS)",4,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",8,"V µg/m³",15,"V µg/m³",27,"V µg/m³","No data","No data","No data","No data","No data","No data",4,"V µg/m³",15,"V µg/m³",21,"V µg/m³","No data","No data","No data","No data","No data","No data",22,"V µg/m³",24,"V µg/m³",57,"V µg/m³",17,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",24,"V µg/m³",26,"V µg/m³",63,"V µg/m³","No data","No data","No data","No data","No data","No data"
03/08/2023,56,"V µg/m³",1,"V µg/m³",6,"V µg/m³",8,"V µg/m³",0,"V µg/m³",0.054,"V mg/m³",8,"V µg/m³ (FIDAS)",3,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",8,"V µg/m³",14,"V µg/m³",26,"V µg/m³","No data","No data","No data","No data","No data","No data",2,"V µg/m³",10,"V µg/m³",13,"V µg/m³","No data","No data","No data","No data","No data","No data",25,"V µg/m³",25,"V µg/m³",64,"V µg/m³",15,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",20,"V µg/m³",23,"V µg/m³",53,"V µg/m³","No data","No data","No data","No data","No data","No data"
04/08/2023,50,"V µg/m³",2,"V µg/m³",10,"V µg/m³",14,"V µg/m³",0,"V µg/m³",0.061,"V mg/m³",13,"V µg/m³ (FIDAS)",7,"V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",13,"V µg/m³",21,"V µg/m³",41,"V µg/m³","No data","No data","No data","No data","No data","No data",3,"V µg/m³",11,"V µg/m³",15,"V µg/m³","No data","No data","No data","No data","No data","No data",48,"V µg/m³",42,"V µg/m³",115,"V µg/m³","No data","V µg/m³ (Ref.eq)","No data","No data","No data","No data","No data","No data",25,"V µg/m³",30,"V µg/m³",68,"V µg/m³","No data","No data","No data","No data","No data","No data"
